Mapping parameters for Pecten fumatus ()

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 57 |  71 |  81,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,8,40,80
Temperature (°C),1,4.52,14.94,25.12,29.32
Salinity (psu),1,34.31,34.81,35.81,36.31
Primary Production,1,126,294,769,1118
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,5,89,451
 

Map data (HSPEC) for predicted occurrences (n = 1820): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Pecten,fumatus,1.25,128.25,1012:218:1,0.02
Pecten,fumatus,1.25,128.75,1012:218:2,0.02
Pecten,fumatus,1.75,128.75,1012:218:4,0.02
Pecten,fumatus,2.25,128.75,1012:228:2,0.02
Pecten,fumatus,8.75,124.75,1012:384:4,0.02
Pecten,fumatus,9.25,124.75,1012:394:2,0.02
Pecten,fumatus,9.75,124.75,1012:394:4,0.02
Pecten,fumatus,8.75,125.25,1012:485:3,0.01
Pecten,fumatus,8.25,126.25,1012:486:1,0.01
Pecten,fumatus,8.75,126.25,1012:486:3,0.01
Pecten,fumatus,9.25,125.25,1012:495:1,0.02
Pecten,fumatus,9.25,125.75,1012:495:2,0.02
Pecten,fumatus,9.75,125.25,1012:495:3,0.02
Pecten,fumatus,9.75,125.75,1012:495:4,0.02
Pecten,fumatus,9.25,126.25,1012:496:1,0.01
Pecten,fumatus,9.75,126.25,1012:496:3,0.02
Pecten,fumatus,8.75,149.75,1014:489:4,0.01
Pecten,fumatus,9.25,148.25,1014:498:1,0.01
Pecten,fumatus,8.75,150.25,1015:380:3,0.01
Pecten,fumatus,8.25,151.75,1015:381:2,0.01
Pecten,fumatus,8.75,151.25,1015:381:3,0.01
Pecten,fumatus,8.75,151.75,1015:381:4,0.01
Pecten,fumatus,8.75,152.25,1015:382:3,0.01
Pecten,fumatus,4.75,168.75,1016:248:4,0.02
Pecten,fumatus,5.75,168.25,1016:458:3,0.01
Pecten,fumatus,5.75,169.25,1016:459:3,0.02
Pecten,fumatus,5.75,169.75,1016:459:4,0.02
Pecten,fumatus,6.25,169.25,1016:469:1,0.01
Pecten,fumatus,6.25,169.75,1016:469:2,0.01
Pecten,fumatus,7.75,169.25,1016:479:3,0.01
Pecten,fumatus,8.25,168.25,1016:488:1,0.01
Pecten,fumatus,9.25,165.75,1016:495:2,0.01
Pecten,fumatus,9.25,166.75,1016:496:2,0.02
Pecten,fumatus,9.25,167.25,1016:497:1,0.04
Pecten,fumatus,9.25,167.75,1016:497:2,0.03
Pecten,fumatus,9.25,169.75,1016:499:2,0.03
Pecten,fumatus,9.75,169.25,1016:499:3,0.02
Pecten,fumatus,9.75,169.75,1016:499:4,0.03
Pecten,fumatus,0.75,172.75,1017:102:4,0.12
Pecten,fumatus,0.25,173.25,1017:103:1,0.13
Pecten,fumatus,0.25,173.75,1017:103:2,0.13
Pecten,fumatus,0.75,173.25,1017:103:3,0.13
Pecten,fumatus,0.75,173.75,1017:103:4,0.13
Pecten,fumatus,1.25,172.75,1017:112:2,0.12
Pecten,fumatus,1.75,172.75,1017:112:4,0.12
Pecten,fumatus,1.25,173.25,1017:113:1,0.12
Pecten,fumatus,1.75,173.25,1017:113:3,0.12
Pecten,fumatus,2.25,172.75,1017:122:2,0.10
Pecten,fumatus,2.25,173.25,1017:123:1,0.10
Pecten,fumatus,3.25,172.75,1017:132:2,0.08
Pecten,fumatus,3.25,173.25,1017:133:1,0.08
Pecten,fumatus,5.75,172.25,1017:352:3,0.05
Pecten,fumatus,6.25,171.75,1017:361:2,0.03
Pecten,fumatus,6.25,172.25,1017:362:1,0.04
Pecten,fumatus,7.25,171.25,1017:371:1,0.03
Pecten,fumatus,7.25,171.75,1017:371:2,0.03
Pecten,fumatus,8.75,170.75,1017:380:4,0.03
Pecten,fumatus,8.25,171.25,1017:381:1,0.03
Pecten,fumatus,8.75,171.25,1017:381:3,0.03
Pecten,fumatus,9.25,170.25,1017:390:1,0.03
Pecten,fumatus,9.75,170.25,1017:390:3,0.03
Pecten,fumatus,12.25,124.75,1112:124:2,0.03
Pecten,fumatus,12.75,124.25,1112:124:3,0.03
Pecten,fumatus,12.75,124.75,1112:124:4,0.03
Pecten,fumatus,13.75,122.75,1112:132:4,0.04
Pecten,fumatus,13.25,123.75,1112:133:2,0.04
Pecten,fumatus,13.75,123.25,1112:133:3,0.04
Pecten,fumatus,13.75,123.75,1112:133:4,0.03
