Mapping parameters for Anguilla reinhardtii (Speckled longfin eel)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 57 |  71 |  81,
Bounding Box (NSWE): ,-10,-43,141,161

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,423,1221,3000
Temperature (°C),1,14.05,18.21,26.85,31.05
Salinity (psu),1,34.33,34.83,35.83,36.36
Primary Production,1,166,309,809,1172
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,2,107,451
 

Map data (HSPEC) for predicted occurrences (n = 1136): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Anguilla,reinhardtii,-10.25,141.25,3114:101:1,0.03
Anguilla,reinhardtii,-10.25,141.75,3114:101:2,0.01
Anguilla,reinhardtii,-10.75,141.25,3114:101:3,0.03
Anguilla,reinhardtii,-10.75,141.75,3114:101:4,0.02
Anguilla,reinhardtii,-10.25,142.25,3114:102:1,0.05
Anguilla,reinhardtii,-10.25,142.75,3114:102:2,0.03
Anguilla,reinhardtii,-10.75,142.25,3114:102:3,0.03
Anguilla,reinhardtii,-10.75,142.75,3114:102:4,0.14
Anguilla,reinhardtii,-10.25,143.25,3114:103:1,0.03
Anguilla,reinhardtii,-10.75,143.25,3114:103:3,0.01
Anguilla,reinhardtii,-10.75,143.75,3114:103:4,0.11
Anguilla,reinhardtii,-11.25,142.75,3114:112:2,0.14
Anguilla,reinhardtii,-11.75,142.75,3114:112:4,0.06
Anguilla,reinhardtii,-11.25,143.25,3114:113:1,0.06
Anguilla,reinhardtii,-11.25,143.75,3114:113:2,0.11
Anguilla,reinhardtii,-11.75,143.25,3114:113:3,0.07
Anguilla,reinhardtii,-12.75,143.25,3114:123:3,0.07
Anguilla,reinhardtii,-12.25,144.75,3114:124:2,0.12
Anguilla,reinhardtii,-13.25,143.75,3114:133:2,0.17
Anguilla,reinhardtii,-13.75,143.75,3114:133:4,0.17
Anguilla,reinhardtii,-14.25,143.75,3114:143:2,0.12
Anguilla,reinhardtii,-14.25,144.25,3114:144:1,0.14
Anguilla,reinhardtii,-14.75,144.75,3114:144:4,0.03
Anguilla,reinhardtii,-11.75,147.25,3114:217:3,0.18
Anguilla,reinhardtii,-12.75,145.75,3114:225:4,0.18
Anguilla,reinhardtii,-12.25,146.25,3114:226:1,0.13
Anguilla,reinhardtii,-12.75,146.25,3114:226:3,0.18
Anguilla,reinhardtii,-12.75,146.75,3114:226:4,0.02
Anguilla,reinhardtii,-13.25,145.75,3114:235:2,0.17
Anguilla,reinhardtii,-13.75,145.75,3114:235:4,0.16
Anguilla,reinhardtii,-13.25,147.75,3114:237:2,0.07
Anguilla,reinhardtii,-13.75,148.25,3114:238:3,0.11
Anguilla,reinhardtii,-14.75,145.25,3114:245:3,0.08
Anguilla,reinhardtii,-14.25,149.25,3114:249:1,0.19
Anguilla,reinhardtii,-15.25,145.25,3114:455:1,0.11
Anguilla,reinhardtii,-15.75,145.25,3114:455:3,0.09
Anguilla,reinhardtii,-17.75,146.25,3114:476:3,0.11
Anguilla,reinhardtii,-18.25,146.75,3114:486:2,0.05
Anguilla,reinhardtii,-19.75,147.75,3114:497:4,0.18
Anguilla,reinhardtii,-19.25,148.75,3114:498:2,0.06
Anguilla,reinhardtii,-19.75,148.25,3114:498:3,0.01
