Mapping parameters for Dentex tumifrons (Yellowback seabream)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  61 |  71 ,
Bounding Box (NSWE): ,45,22,114,146

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,30,66,177,346
Temperature (°C),1,12.09,17.5,26.47,30.67
Salinity (psu),1,11.83,32.85,34.22,35.07
Primary Production (mgC·m-3·day-1) ,1,2.4,6.92,62.42,108.52
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,69.69,105.11,248.74,312.11
Distance to Land (km),0,0,4,148,358
 

Map data (HSPEC) for predicted occurrences (n = 764): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Dentex,tumifrons,22.25,114.25,1211:124:1,0.18
Dentex,tumifrons,24.25,122.25,1212:142:1,0.01
Dentex,tumifrons,24.75,126.25,1212:246:3,0.07
Dentex,tumifrons,29.25,121.75,1212:391:2,0.15
Dentex,tumifrons,29.75,122.25,1212:392:3,0.09
Dentex,tumifrons,25.75,127.75,1212:457:4,0.17
Dentex,tumifrons,27.25,129.25,1212:479:1,0.17
Dentex,tumifrons,29.25,128.75,1212:498:2,0.04
Dentex,tumifrons,29.75,128.25,1212:498:3,0.14
Dentex,tumifrons,24.75,131.25,1213:141:3,0.01
Dentex,tumifrons,25.75,131.25,1213:351:3,0.14
Dentex,tumifrons,26.75,142.25,1214:362:3,0.02
Dentex,tumifrons,27.25,140.75,1214:370:2,0.04
Dentex,tumifrons,27.75,141.75,1214:371:4,0.05
Dentex,tumifrons,27.25,142.25,1214:372:1,0.07
Dentex,tumifrons,27.75,142.25,1214:372:3,0.11
Dentex,tumifrons,28.25,141.75,1214:381:2,0.06
Dentex,tumifrons,28.25,142.25,1214:382:1,0.08
Dentex,tumifrons,29.75,140.25,1214:390:3,0.16
Dentex,tumifrons,35.25,119.75,1311:459:2,0.19
Dentex,tumifrons,37.25,119.75,1311:479:2,0.03
Dentex,tumifrons,37.75,119.75,1311:479:4,0.01
