Mapping parameters for Sinonovacula constricta (Chinese razor clam)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 57 |  61 |  71,
Bounding Box (NSWE): ,35,23,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,1,6,10
Temperature (°C),1,20.29,21.15,22.17,22.85
Salinity (psu),1,33.31,33.81,34.5,35
Primary Production,1,535,552.6,1427,1945.25
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,6,8.2,23.3999996185303,35.25
 

Map data (HSPEC) for predicted occurrences (n = 45): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Sinonovacula,constricta,24.25,118.25,1211:248:1,0.03
Sinonovacula,constricta,24.25,118.75,1211:248:2,0.03
Sinonovacula,constricta,24.75,118.25,1211:248:3,0.03
Sinonovacula,constricta,24.75,118.75,1211:248:4,0.03
Sinonovacula,constricta,24.75,119.25,1211:249:3,0.02
Sinonovacula,constricta,24.75,119.75,1211:249:4,0.01
Sinonovacula,constricta,25.75,119.75,1211:459:4,0.12
Sinonovacula,constricta,26.25,119.75,1211:469:2,0.02
Sinonovacula,constricta,26.75,119.75,1211:469:4,0.08
Sinonovacula,constricta,26.25,120.25,1212:360:1,0.17
Sinonovacula,constricta,27.25,121.25,1212:371:1,0.14
Sinonovacula,constricta,28.25,120.75,1212:380:2,0.12
Sinonovacula,constricta,26.75,120.75,1212:360:4,0.26
Sinonovacula,constricta,27.25,120.25,1212:370:1,0.27
Sinonovacula,constricta,27.75,120.75,1212:370:4,0.35
Sinonovacula,constricta,27.75,121.75,1212:371:4,0.37
Sinonovacula,constricta,32.75,132.25,1313:122:3,0.35
Sinonovacula,constricta,34.75,134.75,1313:144:4,0.22
Sinonovacula,constricta,25.25,119.75,1211:459:2,0.50
Sinonovacula,constricta,26.25,120.75,1212:360:2,0.50
Sinonovacula,constricta,32.25,131.75,1313:121:2,0.41
Sinonovacula,constricta,33.75,130.25,1313:130:3,0.63
Sinonovacula,constricta,25.25,118.75,1211:458:2,0.88
Sinonovacula,constricta,25.25,119.25,1211:459:1,0.88
Sinonovacula,constricta,25.75,119.25,1211:459:3,0.82
Sinonovacula,constricta,32.25,128.25,1312:228:1,1.00
Sinonovacula,constricta,32.75,128.75,1312:228:4,1.00
Sinonovacula,constricta,33.25,130.25,1313:130:1,0.92
Sinonovacula,constricta,33.75,131.25,1313:131:3,1.00
Sinonovacula,constricta,33.25,133.75,1313:133:2,0.96
Sinonovacula,constricta,33.75,134.75,1313:134:4,0.92
Sinonovacula,constricta,33.75,135.25,1313:235:3,1.00
Sinonovacula,constricta,33.75,135.75,1313:235:4,1.00
Sinonovacula,constricta,33.75,136.25,1313:236:3,1.00
Sinonovacula,constricta,34.25,136.25,1313:246:1,1.00
Sinonovacula,constricta,34.25,136.75,1313:246:2,1.00
Sinonovacula,constricta,34.75,136.75,1313:246:4,1.00
Sinonovacula,constricta,34.75,137.25,1313:247:3,1.00
Sinonovacula,constricta,34.75,137.75,1313:247:4,1.00
Sinonovacula,constricta,34.75,138.25,1313:248:3,1.00
Sinonovacula,constricta,34.75,138.75,1313:248:4,1.00
Sinonovacula,constricta,34.25,139.25,1313:249:1,1.00
Sinonovacula,constricta,34.75,139.25,1313:249:3,1.00
Sinonovacula,constricta,34.75,139.75,1313:249:4,1.00
Sinonovacula,constricta,34.75,140.25,1314:140:3,0.96


Occurrence cells used for creating environmental envelope (n = 3)
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Sinonovacula,constricta,25.25,119.75,1211:459:2,22,21.42,33.72,1628,0,25
Sinonovacula,constricta,32.75,130.25,1313:120:3,25,22.36,34.18,535,0,17
Sinonovacula,constricta,33.25,130.25,1313:130:1,60,21.08,34.18,623,0,6
