Mapping parameters for Dentex dentex (Common dentex)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 ,
Bounding Box (NSWE): ,56,12,-23,42

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,15,50,200
Temperature (°C),1,10.13,16.03,22.45,25.16
Salinity (psu),1,15.57,34.95,38.76,40.19
Primary Production (mgC·m-3·day-1) ,1,0.08,0.47,13.04,98.91
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,0.1,182.99,252.01,319.42
Distance to Land (km),0,0,8,153,358
 

Map data (HSPEC) for predicted occurrences (n = 1568): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Dentex,dentex,38.75,2.75,1300:382:4,0.11
Dentex,dentex,39.75,4.75,1300:394:4,0.19
Dentex,dentex,38.25,9.75,1300:489:2,0.01
Dentex,dentex,34.75,10.25,1301:140:3,0.07
Dentex,dentex,31.25,18.75,1301:218:2,0.04
Dentex,dentex,35.25,10.75,1301:350:2,0.13
Dentex,dentex,35.25,14.75,1301:354:2,0.09
Dentex,dentex,36.25,10.25,1301:360:1,0.13
Dentex,dentex,38.25,11.25,1301:381:1,0.10
Dentex,dentex,34.75,23.75,1302:143:4,0.17
Dentex,dentex,38.25,25.25,1302:485:1,0.08
Dentex,dentex,40.75,7.75,1400:207:4,0.05
Dentex,dentex,40.75,10.25,1401:100:3,0.10
Dentex,dentex,44.75,12.25,1401:142:3,0.02
Dentex,dentex,41.75,17.25,1401:217:3,0.19
Dentex,dentex,42.75,18.75,1401:228:4,0.07
Dentex,dentex,43.75,16.75,1401:236:4,0.07
Dentex,dentex,44.25,15.75,1401:245:2,0.07
Dentex,dentex,44.75,15.25,1401:245:3,0.07
Dentex,dentex,45.25,12.25,1401:352:1,0.16
Dentex,dentex,45.75,12.25,1401:352:3,0.03
Dentex,dentex,41.75,28.25,1402:218:3,0.14
Dentex,dentex,41.75,28.75,1402:218:4,0.14
Dentex,dentex,41.25,29.25,1402:219:1,0.17
Dentex,dentex,41.25,29.75,1402:219:2,0.17
Dentex,dentex,41.75,29.25,1402:219:3,0.11
Dentex,dentex,42.25,27.25,1402:227:1,0.02
Dentex,dentex,42.25,27.75,1402:227:2,0.12
Dentex,dentex,42.75,27.75,1402:227:4,0.11
Dentex,dentex,42.25,28.25,1402:228:1,0.13
Dentex,dentex,42.75,28.25,1402:228:3,0.12
Dentex,dentex,42.75,28.75,1402:228:4,0.06
Dentex,dentex,43.25,27.75,1402:237:2,0.11
Dentex,dentex,43.25,28.25,1402:238:1,0.10
Dentex,dentex,43.25,28.75,1402:238:2,0.12
Dentex,dentex,43.75,28.75,1402:238:4,0.07
Dentex,dentex,43.25,29.25,1402:239:1,0.07
Dentex,dentex,43.75,29.25,1402:239:3,0.10
Dentex,dentex,43.75,29.75,1402:239:4,0.13
Dentex,dentex,44.25,29.25,1402:249:1,0.03
Dentex,dentex,44.25,29.75,1402:249:2,0.07
Dentex,dentex,45.75,29.75,1402:459:4,0.01
Dentex,dentex,41.25,30.25,1403:110:1,0.17
Dentex,dentex,41.25,30.75,1403:110:2,0.17
Dentex,dentex,41.25,31.25,1403:111:1,0.17
Dentex,dentex,41.75,31.25,1403:111:3,0.12
Dentex,dentex,41.75,31.75,1403:111:4,0.17
Dentex,dentex,41.75,32.25,1403:112:3,0.17
Dentex,dentex,41.75,32.75,1403:112:4,0.19
Dentex,dentex,42.25,33.25,1403:123:1,0.17
Dentex,dentex,42.25,33.75,1403:123:2,0.17
Dentex,dentex,42.25,34.25,1403:124:1,0.17
Dentex,dentex,42.25,34.75,1403:124:2,0.17
Dentex,dentex,43.75,30.25,1403:130:3,0.14
Dentex,dentex,44.25,30.25,1403:140:1,0.11
Dentex,dentex,44.25,30.75,1403:140:2,0.12
Dentex,dentex,44.75,30.25,1403:140:3,0.07
Dentex,dentex,44.75,30.75,1403:140:4,0.13
Dentex,dentex,44.25,31.25,1403:141:1,0.05
Dentex,dentex,44.75,31.25,1403:141:3,0.12
Dentex,dentex,44.75,31.75,1403:141:4,0.09
Dentex,dentex,44.75,32.25,1403:142:3,0.10
Dentex,dentex,44.75,32.75,1403:142:4,0.09
Dentex,dentex,44.25,33.25,1403:143:1,0.17
Dentex,dentex,44.25,33.75,1403:143:2,0.17
Dentex,dentex,44.75,33.25,1403:143:3,0.16
Dentex,dentex,44.75,33.75,1403:143:4,0.16
Dentex,dentex,44.25,34.25,1403:144:1,0.17
Dentex,dentex,44.75,34.25,1403:144:3,0.15
Dentex,dentex,44.75,34.75,1403:144:4,0.16
Dentex,dentex,41.75,35.25,1403:215:3,0.17
Dentex,dentex,41.75,35.75,1403:215:4,0.17
Dentex,dentex,41.75,36.25,1403:216:3,0.17
Dentex,dentex,41.75,36.75,1403:216:4,0.11
Dentex,dentex,41.25,37.25,1403:217:1,0.17
Dentex,dentex,41.25,37.75,1403:217:2,0.17
Dentex,dentex,41.75,37.25,1403:217:3,0.09
Dentex,dentex,41.25,38.25,1403:218:1,0.17
Dentex,dentex,41.25,38.75,1403:218:2,0.17
Dentex,dentex,41.25,39.25,1403:219:1,0.17
Dentex,dentex,41.25,39.75,1403:219:2,0.17
Dentex,dentex,42.25,35.25,1403:225:1,0.17
Dentex,dentex,43.25,39.75,1403:239:2,0.18
Dentex,dentex,43.75,39.25,1403:239:3,0.16
Dentex,dentex,43.75,39.75,1403:239:4,0.17
Dentex,dentex,44.75,35.25,1403:245:3,0.16
Dentex,dentex,44.75,35.75,1403:245:4,0.15
Dentex,dentex,44.75,36.25,1403:246:3,0.15
